gene_id	trimmed_mean_expression
ENSG00000267594.5	0.03458473
ENSG00000267595.1	18.538404
ENSG00000267597.1	0.08296818
ENSG00000267598.1	0.0
ENSG00000267599.1	0.0
ENSG00000267601.1	0.0
ENSG00000267603.1	0.007998917
ENSG00000267604.1	0.02720522
ENSG00000267605.7	0.22097851
ENSG00000267606.1	0.30766702
ENSG00000267607.1	0.2506142
ENSG00000267609.2	0.00484128
ENSG00000267610.2	0.8293308
ENSG00000267611.1	0.04968601
ENSG00000267612.1	1.0443789
ENSG00000267614.1	0.1401665
ENSG00000267615.1	0.0
ENSG00000267617.2	0.0045259115
ENSG00000267618.5	0.00088266016
ENSG00000267620.1	0.04620295
ENSG00000267623.3	0.102161184
ENSG00000267624.1	0.3592211
ENSG00000267625.1	0.3702529
ENSG00000267626.1	0.06551723
ENSG00000267627.5	0.1809528
ENSG00000267628.1	0.0
ENSG00000267629.3	0.00040926112
ENSG00000267630.1	0.065360785
ENSG00000267631.5	0.006169852
ENSG00000267632.1	9.374434
ENSG00000267633.1	0.0007550739
ENSG00000267634.1	0.15992385
ENSG00000267636.1	0.0006799015
ENSG00000267637.1	7.6580997
ENSG00000267638.1	66.51407
ENSG00000267640.6	0.13766277
ENSG00000267641.1	2.2679842
ENSG00000267642.1	0.0031055168
ENSG00000267643.1	0.038899705
ENSG00000267644.1	0.16611251
ENSG00000267645.5	0.0028351725
ENSG00000267646.1	0.1349344
ENSG00000267647.1	0.14205457
ENSG00000267648.1	0.5001249
ENSG00000267649.1	1.9672405
ENSG00000267650.1	0.03415596
ENSG00000267651.1	0.8560166
ENSG00000267652.1	0.10365765
ENSG00000267653.1	0.7868533
ENSG00000267655.1	11.404585
ENSG00000267656.1	0.3586934
ENSG00000267658.1	10.6303
ENSG00000267659.5	0.15990643
ENSG00000267661.1	0.3385883
ENSG00000267662.1	0.29799506
ENSG00000267663.1	0.013034975
ENSG00000267664.1	0.009432415
ENSG00000267665.2	0.09326512
ENSG00000267666.2	0.7074001
ENSG00000267669.1	0.37609676
ENSG00000267670.1	0.018376453
ENSG00000267672.1	3.0206661
ENSG00000267673.6	0.07144739
ENSG00000267674.1	0.037345324
ENSG00000267675.1	0.0059466003
ENSG00000267676.1	0.38777733
ENSG00000267677.1	0.05608246
ENSG00000267678.1	0.03339281
ENSG00000267679.1	1.6125157
ENSG00000267680.5	5.9454722
ENSG00000267681.1	2.9777002
ENSG00000267682.1	15.148891
ENSG00000267683.1	0.010246897
ENSG00000267685.2	0.018435076
ENSG00000267686.2	0.102447785
ENSG00000267687.1	0.000588867
ENSG00000267688.1	0.0
ENSG00000267689.1	0.0
ENSG00000267690.1	2.0908303
ENSG00000267691.1	1.4378159
ENSG00000267692.1	3.2182593
ENSG00000267693.1	0.6307614
ENSG00000267694.1	7.8019853
ENSG00000267695.1	0.047876548
ENSG00000267696.6	0.031042363
ENSG00000267698.1	1.2647023
ENSG00000267699.2	0.0
ENSG00000267703.1	9.021671
ENSG00000267704.1	0.0078227585
ENSG00000267705.1	0.0
ENSG00000267706.3	0.0028216748
ENSG00000267707.2	0.15990661
ENSG00000267708.1	2.8467965
ENSG00000267709.1	1.0491049
ENSG00000267710.9	5.2333417
ENSG00000267711.1	0.6243961
ENSG00000267712.6	0.010055565
ENSG00000267713.1	0.0013661084
ENSG00000267714.2	0.056040194
ENSG00000267716.1	0.0014054187
ENSG00000267717.1	1.3547472
ENSG00000267719.1	0.19977832
ENSG00000267722.1	0.07120946
ENSG00000267723.1	0.70034534
ENSG00000267724.1	1.1987973
ENSG00000267725.1	0.014609065
ENSG00000267726.1	0.027544925
ENSG00000267727.1	0.0
ENSG00000267729.1	2.282954
ENSG00000267731.1	1.0210142
ENSG00000267732.2	0.0138116265
ENSG00000267733.5	0.13060108
ENSG00000267734.1	4.261445
ENSG00000267735.1	2.0904126
ENSG00000267736.2	1.1120353
ENSG00000267737.1	1.0701382
ENSG00000267740.5	0.04728808
ENSG00000267741.1	2.956781
ENSG00000267742.1	1.787476
ENSG00000267743.5	0.21449812
ENSG00000267744.1	0.056301575
ENSG00000267745.1	1.0633472
ENSG00000267746.1	0.0
ENSG00000267748.4	0.0
ENSG00000267749.1	1.2845266
ENSG00000267750.6	0.553726
ENSG00000267751.5	5.6388087
ENSG00000267752.1	0.2803743
ENSG00000267755.1	0.0
ENSG00000267756.1	0.0
ENSG00000267757.4	0.09221705
ENSG00000267758.1	16.502472
ENSG00000267760.1	0.020226208
ENSG00000267761.3	0.014222463
ENSG00000267762.1	0.9993589
ENSG00000267764.1	1.9223096
ENSG00000267765.1	0.7534434
ENSG00000267766.1	2.4763875
ENSG00000267767.3	1.4571545
ENSG00000267768.1	0.2872397
ENSG00000267769.1	6.8811593
ENSG00000267770.1	0.06775241
ENSG00000267771.1	1.0833893
ENSG00000267772.1	0.039787684
ENSG00000267773.1	0.019924631
ENSG00000267774.2	0.0136206895
ENSG00000267775.1	0.022054188
ENSG00000267777.2	0.01942729
ENSG00000267778.1	0.4731468
ENSG00000267779.7	0.021051425
ENSG00000267780.2	1.9351255
ENSG00000267781.1	0.8816115
ENSG00000267782.1	0.008717142
ENSG00000267783.1	2.4010181
ENSG00000267784.1	0.02832601
ENSG00000267786.1	0.10071942
ENSG00000267787.7	2.7158158
ENSG00000267788.1	0.06562916
ENSG00000267789.1	0.04613872
ENSG00000267790.1	0.010541773
ENSG00000267791.1	0.0
ENSG00000267792.1	0.0018297536
ENSG00000267793.1	1.5442747
ENSG00000267794.1	0.01625399
ENSG00000267795.6	0.6063183
ENSG00000267796.8	0.98612267
ENSG00000267797.1	0.02628985
ENSG00000267799.1	0.33497462
ENSG00000267800.1	1.6559633
ENSG00000267801.1	0.1685997
ENSG00000267808.1	0.09380039
ENSG00000267809.1	2.6096704
ENSG00000267811.1	1.2208306
ENSG00000267815.1	0.0
ENSG00000267827.5	0.0005743843
ENSG00000267828.1	0.0
ENSG00000267834.1	3.183744
ENSG00000267838.2	5.04619
ENSG00000267852.1	19.718678
ENSG00000267855.6	4.5772653
ENSG00000267857.2	1.2794031
ENSG00000267858.6	2.4860134
ENSG00000267868.1	0.100211926
ENSG00000267871.6	4.380157
ENSG00000267872.1	0.021815863
ENSG00000267879.2	0.0043125125
ENSG00000267881.2	0.0
ENSG00000267882.2	1.8433777
ENSG00000267886.1	5.2565503
ENSG00000267890.1	0.04432177
ENSG00000267892.1	0.6694975
ENSG00000267895.1	0.70297724
ENSG00000267898.1	6.3942146
ENSG00000267904.1	26.059847
ENSG00000267905.5	0.66515636
ENSG00000267908.2	0.6390982
ENSG00000267909.3	0.06769695
ENSG00000267919.1	0.051680986
ENSG00000267920.1	0.5764981
ENSG00000267922.1	0.034317244
ENSG00000267924.1	0.6335175
ENSG00000267927.1	1.2086283
ENSG00000267934.1	0.40545475
ENSG00000267938.1	3.2925444
ENSG00000267939.1	2.8416483
ENSG00000267940.1	1.0808797
ENSG00000267943.1	0.036485218
ENSG00000267952.1	0.061132804
ENSG00000267959.3	18.327188
ENSG00000267961.2	0.027827682
ENSG00000267968.1	0.00920266
ENSG00000267978.5	0.0041927095
ENSG00000267980.1	4.802166
ENSG00000267984.1	0.0020776354
ENSG00000267986.1	1.6612235
ENSG00000267990.1	2.236282
ENSG00000267992.1	0.029550835
ENSG00000268001.1	13.814067
ENSG00000268006.1	0.8533237
ENSG00000268009.6	0.0027282757
ENSG00000268015.1	5.149291
ENSG00000268020.3	0.00548266
ENSG00000268027.5	21.840246
ENSG00000268030.1	3.762196
ENSG00000268034.1	5.293994
ENSG00000268038.3	0.013079311
ENSG00000268041.2	6.102468
ENSG00000268043.7	14.651433
ENSG00000268047.1	6.8689837
ENSG00000268049.1	3.0044773
ENSG00000268051.1	3.6510992
ENSG00000268053.1	0.01994404
ENSG00000268055.1	0.06860571
ENSG00000268056.5	10.501557
ENSG00000268058.1	11.720377
ENSG00000268061.5	8.296858
ENSG00000268062.1	1.8920599
ENSG00000268066.5	0.1481324
ENSG00000268067.3	0.0
ENSG00000268069.2	1.2869787
ENSG00000268070.1	6.2561884
ENSG00000268074.1	0.110708855
ENSG00000268078.1	0.008475271
ENSG00000268079.1	0.025668962
ENSG00000268080.2	0.022526698
ENSG00000268081.1	5.345978
ENSG00000268083.5	0.0
ENSG00000268087.1	23.71433
ENSG00000268088.1	0.023868475
ENSG00000268089.3	0.0331998
ENSG00000268093.1	2.2874775
ENSG00000268095.1	1.414855
ENSG00000268100.1	0.023928275
ENSG00000268101.2	0.016601086
ENSG00000268104.3	0.0052595073
ENSG00000268105.1	0.74351245
ENSG00000268107.6	0.0
ENSG00000268108.1	0.036386993
ENSG00000268112.1	0.0
ENSG00000268116.1	0.01847399
ENSG00000268117.1	3.1457758
ENSG00000268119.6	7.849177
ENSG00000268120.1	0.0
ENSG00000268129.1	0.47079065
ENSG00000268133.1	0.0
ENSG00000268140.1	0.24756217
ENSG00000268144.1	0.31156358
ENSG00000268148.1	0.023770837
ENSG00000268149.1	0.0
ENSG00000268153.5	0.031055862
ENSG00000268154.2	9.0555315
ENSG00000268157.1	0.19663331
ENSG00000268163.1	0.19973634
ENSG00000268170.2	0.22816926
ENSG00000268173.3	0.24458681
ENSG00000268174.1	0.47699696
ENSG00000268181.3	0.0030315272
ENSG00000268182.6	0.65605253
ENSG00000268184.1	0.2355274
ENSG00000268186.1	0.43560404
ENSG00000268189.2	6.413732
ENSG00000268191.1	0.0
ENSG00000268193.5	0.0
ENSG00000268199.2	5.974642
ENSG00000268201.1	6.020655
ENSG00000268203.1	0.0
ENSG00000268204.1	5.701178
ENSG00000268205.1	22.833988
ENSG00000268209.1	0.012809557
ENSG00000268218.1	7.5775146
ENSG00000268221.6	0.0011421676
ENSG00000268222.1	4.261475
ENSG00000268223.6	0.5271993
ENSG00000268230.5	1.4122196
ENSG00000268231.1	0.04789005
ENSG00000268234.1	0.086095475
ENSG00000268235.7	0.0007840394
ENSG00000268238.1	0.011892513
ENSG00000268240.1	1.5991358
ENSG00000268243.1	0.0064769452
ENSG00000268257.2	1.9095767
ENSG00000268266.1	0.54829246
ENSG00000268267.1	0.035621967
ENSG00000268272.1	0.02855409
ENSG00000268278.1	0.8142265
ENSG00000268279.4	5.387449
ENSG00000268282.1	0.14594394
ENSG00000268287.1	0.005600887
ENSG00000268288.1	0.05223438
ENSG00000268289.1	1.3132523
ENSG00000268292.1	0.0
ENSG00000268293.1	1.96472
ENSG00000268295.1	0.17690186
ENSG00000268296.2	0.008410837
ENSG00000268297.1	0.1266881
ENSG00000268307.1	0.24311303
ENSG00000268309.1	0.0
ENSG00000268316.1	0.23495448
ENSG00000268318.5	0.018461972
ENSG00000268320.4	0.2494189
ENSG00000268322.1	15.320411
ENSG00000268324.2	0.16056406
ENSG00000268326.1	0.013609262
ENSG00000268333.1	0.14343171
ENSG00000268335.1	0.007411527
ENSG00000268336.1	0.94967914
ENSG00000268350.7	0.26577717
ENSG00000268355.1	14.344901
ENSG00000268357.1	0.0
ENSG00000268361.1	0.0
ENSG00000268362.6	21.714746
ENSG00000268364.2	3.5906312
ENSG00000268366.1	6.665159
ENSG00000268375.1	6.3010573
ENSG00000268379.1	0.38655478
ENSG00000268388.6	0.01583665
ENSG00000268390.1	0.0009119211
ENSG00000268391.1	0.006927095
ENSG00000268392.1	2.4505758
ENSG00000268400.5	0.44981235
ENSG00000268401.2	0.41153547
ENSG00000268403.2	10.139159
ENSG00000268407.1	0.0
ENSG00000268412.2	1.0579487
ENSG00000268416.1	0.013074877
ENSG00000268433.1	6.748158
ENSG00000268434.5	0.0
ENSG00000268438.1	14.097518
ENSG00000268442.1	1.2418306
ENSG00000268447.6	0.003960493
ENSG00000268455.1	0.059817348
ENSG00000268458.1	0.5715121
ENSG00000268460.2	0.032153204
ENSG00000268461.2	0.13794829
ENSG00000268465.1	0.0
ENSG00000268469.1	1.6459973
ENSG00000268471.6	4.378272
ENSG00000268472.2	0.71548235
ENSG00000268473.1	0.015841773
ENSG00000268475.1	0.0
ENSG00000268480.3	0.2815733
ENSG00000268483.1	0.011873105
ENSG00000268486.5	0.0020629556
ENSG00000268496.1	1.9831753
ENSG00000268499.1	1.8434284
ENSG00000268500.5	0.00074285717
ENSG00000268505.1	0.0054528075
ENSG00000268509.2	0.10618621
ENSG00000268510.1	0.6508306
ENSG00000268516.2	5.4235783
ENSG00000268518.1	0.0
ENSG00000268520.1	6.3603387
ENSG00000268521.1	10.656021
ENSG00000268529.1	0.75783575
ENSG00000268530.6	0.13066433
ENSG00000268531.3	0.01776739
ENSG00000268532.1	0.0066610835
ENSG00000268533.1	0.6224666
ENSG00000268535.1	0.40057814
ENSG00000268536.1	0.32237324
ENSG00000268541.1	0.00279734
ENSG00000268543.1	3.152392
ENSG00000268545.1	2.2782896
ENSG00000268555.2	15.100556
ENSG00000268560.1	0.093735464
ENSG00000268564.1	5.1063895
ENSG00000268565.1	0.0
ENSG00000268566.6	0.0031744828
ENSG00000268573.1	3.4761102
ENSG00000268575.1	4.2906055
ENSG00000268580.1	0.06960492
ENSG00000268581.1	0.936075
ENSG00000268582.1	0.013292315
ENSG00000268583.2	1.8726511
ENSG00000268584.1	5.0197487
ENSG00000268589.1	0.0062068966
ENSG00000268592.3	0.0015788175
ENSG00000268593.3	0.0
ENSG00000268595.1	0.012405418
ENSG00000268597.1	0.0024659114
ENSG00000268598.1	1.758968
ENSG00000268601.1	0.12914139
ENSG00000268603.1	0.044036254
ENSG00000268605.1	0.0
ENSG00000268606.5	0.0007565517
ENSG00000268614.1	0.0
ENSG00000268615.1	1.0539367
ENSG00000268618.1	1.1095145
ENSG00000268620.1	0.009162562
ENSG00000268621.6	0.044434085
ENSG00000268623.2	0.25902936
ENSG00000268628.2	0.19408473
ENSG00000268629.8	0.0004674877
ENSG00000268635.2	0.38458788
ENSG00000268636.1	0.0
ENSG00000268643.2	0.0
ENSG00000268649.5	0.08704345
ENSG00000268650.3	0.45578265
ENSG00000268651.3	0.017097536
ENSG00000268652.1	0.25282997
ENSG00000268654.2	0.009758819
ENSG00000268655.2	0.634459
ENSG00000268658.5	1.5278561
ENSG00000268659.2	11.720436
ENSG00000268660.1	0.1915395
ENSG00000268663.1	0.021569854
ENSG00000268669.1	0.017424334
ENSG00000268670.1	28.477816
ENSG00000268673.3	0.041035566
ENSG00000268677.1	0.0
ENSG00000268678.1	1.3157234
ENSG00000268681.1	1.3128988
ENSG00000268683.1	1.030822
ENSG00000268685.1	0.020283941
ENSG00000268686.2	0.21411084
ENSG00000268696.3	0.02921616
ENSG00000268705.1	1.4778364
ENSG00000268707.1	0.5929093
ENSG00000268711.1	0.029134486
ENSG00000268713.1	0.013576256
ENSG00000268717.1	0.003974581
ENSG00000268723.1	0.89175445
ENSG00000268729.1	0.0
ENSG00000268731.1	2.133514
ENSG00000268734.1	0.0
ENSG00000268736.1	0.016971922
ENSG00000268738.3	0.025301972
ENSG00000268739.1	0.0
ENSG00000268742.1	0.4263219
ENSG00000268743.1	8.16049
ENSG00000268744.1	0.075564034
ENSG00000268745.1	0.0
ENSG00000268746.1	1.1348565
ENSG00000268747.1	0.8103862
ENSG00000268750.7	0.0
ENSG00000268751.1	0.6885337
ENSG00000268754.4	0.014130936
ENSG00000268756.1	7.936857
ENSG00000268758.7	7.001174
ENSG00000268764.1	4.856293
ENSG00000268777.1	0.0
ENSG00000268785.1	2.0315323
ENSG00000268789.1	0.012263843
ENSG00000268790.5	0.11805311
ENSG00000268794.1	0.017308865
ENSG00000268797.1	0.0
ENSG00000268798.1	6.5409927
ENSG00000268799.4	0.021316454
ENSG00000268803.1	0.0
ENSG00000268804.1	0.15923922
ENSG00000268810.1	0.0
ENSG00000268812.3	0.3003154
ENSG00000268818.2	0.103998326
ENSG00000268823.2	6.4433494e-05
ENSG00000268830.1	0.0083335955
ENSG00000268833.1	5.348696
ENSG00000268834.2	0.020048276
ENSG00000268836.1	4.874404
ENSG00000268839.1	0.031193696
ENSG00000268842.1	0.0
ENSG00000268845.1	0.20564385
ENSG00000268847.1	0.05947684
ENSG00000268849.5	18.287586
ENSG00000268854.1	0.0
ENSG00000268858.2	6.892744
ENSG00000268861.7	0.0
ENSG00000268864.4	0.093887
ENSG00000268866.1	0.091823645
ENSG00000268869.6	0.095998034
ENSG00000268870.1	0.05132729
ENSG00000268873.1	0.25957313
ENSG00000268879.1	0.039340787
ENSG00000268883.2	0.12784198
ENSG00000268884.1	1.2588154
ENSG00000268886.1	0.0
ENSG00000268889.1	0.52465045
ENSG00000268892.1	0.14684345
ENSG00000268894.7	0.010594482
ENSG00000268895.6	1.7087723
ENSG00000268896.1	0.15663429
ENSG00000268902.3	0.0025536946
ENSG00000268903.1	25.066366
ENSG00000268906.1	0.00048394085
ENSG00000268908.1	0.0023988176
ENSG00000268912.1	2.4397707
ENSG00000268916.6	0.010103447
ENSG00000268922.1	0.0
ENSG00000268926.3	0.013374778
ENSG00000268931.1	2.8202806
ENSG00000268938.2	3.6678517
ENSG00000268940.5	1.2172147
ENSG00000268941.2	0.070713885
ENSG00000268942.2	1.6594815
ENSG00000268945.1	3.1768992
ENSG00000268947.1	4.843553
ENSG00000268949.1	0.10375183
ENSG00000268951.1	0.004869557
ENSG00000268955.2	0.37740776
ENSG00000268957.1	0.6256492
ENSG00000268964.3	0.028484728
ENSG00000268967.1	0.0068648276
ENSG00000268970.1	4.951525
ENSG00000268975.2	0.0
ENSG00000268981.5	0.17463094
ENSG00000268983.1	0.0
ENSG00000268985.1	0.24187604
ENSG00000268987.1	4.9686036
ENSG00000268988.1	0.003058522
ENSG00000268992.1	6.1975846
ENSG00000268993.1	0.04449379
ENSG00000268994.3	0.0043397043
ENSG00000268995.1	0.0
ENSG00000268996.3	5.138236
ENSG00000268997.1	0.12030453
ENSG00000269001.2	7.0070953
ENSG00000269009.1	0.8637351
ENSG00000269012.2	0.045720197
ENSG00000269014.1	0.093338415
ENSG00000269019.2	4.6717253
ENSG00000269021.1	0.016499313
ENSG00000269025.2	0.0049799015
ENSG00000269026.2	0.0
ENSG00000269028.3	33.416275
ENSG00000269032.1	0.0
ENSG00000269035.1	0.0
ENSG00000269037.1	0.021785323
ENSG00000269038.1	3.771393
ENSG00000269040.1	2.4407353
ENSG00000269043.2	0.073115475
ENSG00000269044.2	14.52378
ENSG00000269050.1	0.71789306
ENSG00000269053.1	3.1662393
ENSG00000269054.2	1.6338203
ENSG00000269055.1	0.017061181
ENSG00000269058.6	0.08721261
ENSG00000269066.1	33.68115
ENSG00000269067.2	0.013268671
ENSG00000269068.1	0.10723497
ENSG00000269069.1	3.866133
ENSG00000269072.1	0.21564275
ENSG00000269082.1	0.07491971
ENSG00000269085.1	0.0
ENSG00000269086.3	0.9188592
ENSG00000269091.6	1.0465358
ENSG00000269095.1	0.0
ENSG00000269096.7	0.2049273
ENSG00000269097.1	0.15713547
ENSG00000269099.2	0.20436709
ENSG00000269102.1	10.540411
ENSG00000269103.2	0.33730787
ENSG00000269106.1	0.0
ENSG00000269107.1	0.0
ENSG00000269110.1	0.057120487
ENSG00000269113.4	0.028201085
ENSG00000269118.1	0.01626187
ENSG00000269119.1	1.3586426
ENSG00000269124.1	0.10387134
ENSG00000269125.1	0.20643152
ENSG00000269130.1	0.034126997
ENSG00000269136.1	0.7276086
ENSG00000269138.1	0.0087574385
ENSG00000269139.2	0.41743568
ENSG00000269145.2	0.0
ENSG00000269148.1	5.497622
ENSG00000269151.1	0.0
ENSG00000269153.1	0.30479112
ENSG00000269154.1	0.0124564525
ENSG00000269155.2	0.016171034
ENSG00000269161.1	1.7617135
ENSG00000269172.1	7.4325943
ENSG00000269176.2	1.8342308
ENSG00000269177.1	2.0519624
ENSG00000269179.1	0.0
ENSG00000269181.1	0.8029811
ENSG00000269186.3	0.00816601
ENSG00000269188.1	0.01016532
ENSG00000269189.1	0.020860001
ENSG00000269190.6	0.06576404
ENSG00000269191.1	7.0764375
ENSG00000269194.1	0.6851684
ENSG00000269210.2	0.026883349
ENSG00000269220.1	19.967588
ENSG00000269226.7	0.09974749
ENSG00000269228.1	1.0035791
ENSG00000269235.2	8.742816
ENSG00000269236.1	0.02039872
ENSG00000269237.1	0.0
ENSG00000269242.1	0.23709694
ENSG00000269243.1	8.362882
ENSG00000269244.1	0.28512916
ENSG00000269246.1	10.644377
ENSG00000269253.1	0.010781872
ENSG00000269256.1	0.8684403
ENSG00000269266.1	0.0
ENSG00000269271.1	0.0
ENSG00000269274.1	0.03228335
ENSG00000269275.1	0.016130935
ENSG00000269281.2	0.0
ENSG00000269288.1	0.0015453201
ENSG00000269289.6	0.5198211
ENSG00000269292.1	0.0
ENSG00000269293.3	3.0030189
ENSG00000269296.1	0.10040542
ENSG00000269300.1	0.5594863
ENSG00000269303.1	1.0703921
ENSG00000269304.1	19.061634
ENSG00000269307.1	0.0
ENSG00000269313.5	1.6440964
ENSG00000269316.1	0.0069770445
ENSG00000269318.1	1.9882307
ENSG00000269320.1	0.07508769
ENSG00000269321.1	3.9866142
ENSG00000269332.5	0.012670344
ENSG00000269335.6	7.2013087
ENSG00000269343.9	20.844677
ENSG00000269345.1	0.003404729
ENSG00000269349.1	0.0
ENSG00000269350.1	0.12210689
ENSG00000269352.1	13.871659
ENSG00000269353.1	0.11869014
ENSG00000269354.1	0.6749522
ENSG00000269356.1	0.07706502
ENSG00000269364.1	0.008076551
ENSG00000269365.2	8.31631
ENSG00000269371.1	0.0
ENSG00000269373.1	0.8654221
ENSG00000269374.1	0.43828237
ENSG00000269376.1	0.071373105
ENSG00000269378.1	2.8447397
ENSG00000269383.2	0.013720294
ENSG00000269385.1	2.655676
ENSG00000269386.5	4.0717645
ENSG00000269387.1	0.74853
ENSG00000269388.1	0.8561248
ENSG00000269391.2	0.012816452
ENSG00000269392.1	1.2640393
ENSG00000269397.1	1.7415711
ENSG00000269399.2	4.1867876
ENSG00000269400.1	0.24169862
ENSG00000269403.1	0.491946
ENSG00000269404.7	2.8512125
ENSG00000269405.7	0.002385123
ENSG00000269416.6	0.060269065
ENSG00000269419.1	0.21260828
ENSG00000269420.5	0.06617153
ENSG00000269421.1	0.4508151
ENSG00000269425.1	1.8517804
ENSG00000269427.1	17.878891
ENSG00000269431.1	3.407014
ENSG00000269433.3	0.0
ENSG00000269437.7	0.0
ENSG00000269439.6	3.9003685
ENSG00000269444.1	12.251668
ENSG00000269445.1	0.014295467
ENSG00000269446.2	0.05017143
ENSG00000269458.1	0.08545931
ENSG00000269460.1	0.0
ENSG00000269463.1	9.866767
ENSG00000269466.4	0.0017089655
ENSG00000269469.1	0.0
ENSG00000269471.1	0.15903272
ENSG00000269473.1	0.29624248
ENSG00000269475.2	2.7093596e-05
ENSG00000269476.1	0.0
ENSG00000269480.1	3.3796594
ENSG00000269481.1	1.8065103
ENSG00000269482.1	0.38488445
ENSG00000269483.2	0.0
ENSG00000269486.2	0.20157467
ENSG00000269487.1	9.03088
ENSG00000269489.1	0.03514069
ENSG00000269495.1	0.0009366502
ENSG00000269502.5	0.004595074
ENSG00000269504.3	0.014458325
ENSG00000269505.2	0.017950738
ENSG00000269506.2	18.616266
ENSG00000269509.1	0.012335467
ENSG00000269514.3	1.55156
ENSG00000269516.6	0.030798323
ENSG00000269519.1	0.004354089
ENSG00000269524.1	1.9932203
ENSG00000269526.1	0.011340294
ENSG00000269533.5	0.48389122
ENSG00000269534.5	2.1427596
ENSG00000269535.1	7.1417923
ENSG00000269540.1	0.18115704
ENSG00000269543.5	0.023247588
ENSG00000269546.1	0.2569475
ENSG00000269547.1	0.0012504434
ENSG00000269552.1	0.003366601
ENSG00000269553.1	4.206492
ENSG00000269556.8	5.6765747
ENSG00000269559.2	0.90180486
ENSG00000269560.1	6.5852046
ENSG00000269564.1	2.0757585
ENSG00000269565.1	0.21007152
ENSG00000269570.2	6.0577474
ENSG00000269575.1	0.012652512
ENSG00000269576.1	0.0
ENSG00000269578.1	0.0
ENSG00000269580.2	0.10049616
ENSG00000269583.1	0.08195399
ENSG00000269584.1	0.14224817
ENSG00000269586.7	3.314672
ENSG00000269588.1	0.024374187
ENSG00000269590.1	0.0
ENSG00000269599.1	0.0
ENSG00000269600.2	0.23422572
ENSG00000269604.1	0.0
ENSG00000269608.1	0.26459852
ENSG00000269609.6	4.9482303
ENSG00000269615.1	0.00020512316
ENSG00000269621.1	0.51465774
ENSG00000269622.1	0.00065359613
ENSG00000269635.1	0.6412623
ENSG00000269637.1	0.56383073
ENSG00000269646.1	8.137783
ENSG00000269651.1	0.08970767
ENSG00000269652.1	0.8800596
ENSG00000269653.1	2.5301356
ENSG00000269656.1	5.9051676
ENSG00000269662.1	1.6330304
ENSG00000269667.2	1.1078447
ENSG00000269678.1	0.025149066
ENSG00000269680.1	1.426006
ENSG00000269681.1	0.10994344
ENSG00000269688.1	63.413235
ENSG00000269692.1	0.006359607
ENSG00000269693.1	0.0
ENSG00000269694.1	0.5484261
ENSG00000269696.2	0.93390536
ENSG00000269699.6	0.010463053
ENSG00000269706.1	0.017202856
ENSG00000269707.2	0.011317242
ENSG00000269711.1	0.0
ENSG00000269713.7	3.2035677
ENSG00000269720.2	2.8609912
ENSG00000269729.1	0.013922561
ENSG00000269732.1	0.0001302463
ENSG00000269736.1	0.4997886
ENSG00000269737.2	12.083653
ENSG00000269741.5	0.0
ENSG00000269742.1	0.9191585
ENSG00000269743.3	1.8523884
ENSG00000269745.1	0.00010719212
ENSG00000269749.1	0.0
ENSG00000269752.1	0.34966698
ENSG00000269755.1	1.5237507
ENSG00000269758.1	0.12427527
ENSG00000269761.1	0.015831627
ENSG00000269763.1	0.10095695
ENSG00000269765.2	0.43849647
ENSG00000269776.1	0.28971428
ENSG00000269779.1	0.016284237
ENSG00000269782.1	0.0
ENSG00000269786.1	0.0016302463
ENSG00000269787.2	0.0036118228
ENSG00000269791.5	0.003138128
ENSG00000269792.1	0.06083054
ENSG00000269793.7	0.008077733
ENSG00000269794.1	1.2434182
ENSG00000269796.1	0.0037761575
ENSG00000269799.1	0.12718965
ENSG00000269800.1	3.3310947
ENSG00000269802.1	0.7934793
ENSG00000269806.1	12.413466
ENSG00000269807.1	1.9883344
ENSG00000269811.2	0.0
ENSG00000269813.1	0.0
ENSG00000269815.1	6.4217353
ENSG00000269821.1	3.0280135
ENSG00000269825.1	13.506092
ENSG00000269826.1	0.0008723152
ENSG00000269833.2	0.024434876
ENSG00000269834.6	1.7636807
ENSG00000269836.1	56.487953
ENSG00000269837.1	9.634248
ENSG00000269839.1	0.2331684
ENSG00000269842.5	0.20731112
ENSG00000269843.1	6.804
ENSG00000269845.1	6.0375338
ENSG00000269846.1	0.17902553
ENSG00000269848.1	0.0014560592
ENSG00000269855.2	0.43018237
ENSG00000269858.6	16.518679
ENSG00000269859.1	0.18754572
ENSG00000269867.1	10.702871
ENSG00000269873.1	2.5462787
ENSG00000269877.3	1.0663887
ENSG00000269883.1	0.010565518
ENSG00000269885.1	0.0026812807
ENSG00000269886.1	3.5864897
ENSG00000269887.1	0.8051002
ENSG00000269888.1	0.3224655
ENSG00000269889.1	2.2509298
ENSG00000269891.2	0.072548375
ENSG00000269892.1	3.2928596
ENSG00000269893.8	26.205048
ENSG00000269894.1	2.9722733
ENSG00000269895.1	0.032560788
ENSG00000269896.2	2.0919156
ENSG00000269897.5	0.0
ENSG00000269898.1	2.409034
ENSG00000269900.3	0.0018988176
ENSG00000269901.1	6.246341
ENSG00000269902.1	94.38113
ENSG00000269903.1	1.640568
ENSG00000269904.2	0.23723565
ENSG00000269906.1	4.6950974
ENSG00000269907.1	8.613069
ENSG00000269910.1	1.91174
ENSG00000269911.1	0.014086305
ENSG00000269915.1	0.074846104
ENSG00000269918.1	0.59459186
ENSG00000269919.1	2.894901
ENSG00000269921.1	6.3562527
ENSG00000269924.1	4.3789186
