id	filename	md5	size	state
7b61821d-1e2d-48e0-8502-218086f549b4	dc95d72b-8942-4abc-a64f-8ff2f6e38536.rna_seq.augmented_star_gene_counts.tsv	782a00e4f2917f967c625bf9e1e31ca7	4224921	released
3ebbc759-f60e-4da7-94e2-04a82c4e2277	3246fc74-2cd1-413f-9d24-390af47e5d59.rna_seq.augmented_star_gene_counts.tsv	ec304c21d3748999c0138aed94058f43	4230728	released
4c87c495-950f-4fe7-9cb8-956f2feeb926	9de4ef46-b645-43b8-aacb-567e6a1809c5.rna_seq.augmented_star_gene_counts.tsv	b86b1eed6b337450397a8146d653a1f8	4194573	released
f301efb8-8169-422f-926a-63a955b24605	35917755-b4e1-445e-850b-46881c3df872.rna_seq.augmented_star_gene_counts.tsv	ed64e71ca5adcb7e104b9d4d333cfb86	4185813	released
4331f446-dd57-4337-84f4-d249772efd83	55608c8f-8ece-4f7c-9ebb-8487ffbe0f2c.rna_seq.augmented_star_gene_counts.tsv	e99692174ef71e51af584b41188629cd	4225473	released
e54a061f-e301-4670-96c1-f3eb14c366e7	5e828aff-5896-4ef6-a512-141e8b79a313.rna_seq.augmented_star_gene_counts.tsv	63f23bc58fa5974bbe8777c8cc9c044f	4193494	released
06f3aa73-b20f-4201-b045-4f9d7166bc68	245a74cf-4697-48b7-95a2-605d8ae84074.rna_seq.augmented_star_gene_counts.tsv	0bd85429f017b2ba55ff75ec8f1aa543	4218073	released
acff14c9-e817-4afa-bd3b-1168a0ba5933	2902e53d-909b-4ba2-a6c5-44c83f45321a.rna_seq.augmented_star_gene_counts.tsv	ee1b3c97f1fcdd6d5de845e979a85e4d	4200259	released
bdcbcaee-c4d0-402c-bed8-3012ad0343cb	f7c47cfc-1b44-4ccc-9f8f-93f31712429a.rna_seq.augmented_star_gene_counts.tsv	e7358caf029bbe9cfd94de8ebd43cd90	4207560	released
7f309d84-8657-4dc0-a43d-8bdec97ffdbb	c607ffcb-f516-4ecc-ae33-c23fb9e7478f.rna_seq.augmented_star_gene_counts.tsv	f325b1a41148ffa950cd19178486e0b0	4223683	released
08076292-9ed5-4af3-84ba-7780d4e69d5e	4dcc9a73-847f-4b86-9a54-e2e842710af4.rna_seq.augmented_star_gene_counts.tsv	34050de6025de848f996b8b51a40a0b2	4245756	released
6f65bd73-0fbe-4a6e-a78b-af50e45d66d8	dc76eaa6-924f-4bc2-843b-763f0d1772ce.rna_seq.augmented_star_gene_counts.tsv	b9ec7656fc478d1b24f3677b794ed472	4209184	released
314f1278-6f36-45b0-96ce-872359c901a1	f9507015-b4a6-4840-9669-3eeb2692467b.rna_seq.augmented_star_gene_counts.tsv	117567252a7b8e775a90adce9caf6e30	4212913	released
7c05dcf1-b852-4c1a-b411-b4ab72f18b17	0586b6e5-7c8d-4f29-b4a0-59c2918342d7.rna_seq.augmented_star_gene_counts.tsv	5228fb343473162ec57f97b1fc93ef3c	4231351	released
d014957c-bf98-4958-b890-413775a73cfa	f90eba50-22f7-489c-824f-afd827f7a145.rna_seq.augmented_star_gene_counts.tsv	81c0e00dfe38890ed32f9a4ecd15568c	4244455	released
